lat,lon,Total Water Column (m),geometry,ProdID,CoordID,Name,Latitude,Longitude,PixelX,PixelY,Date(yyyy-MM-dd),Time(HH_mm_ss),lon,lat,rhot_443,rhos_443,rhot_492,rhos_492,rhot_560,rhos_560,rhot_665,rhos_665,rhot_704,rhos_704,rhot_740,rhos_740,rhot_783,rhos_783,rhot_833,rhos_833,rhot_865,rhos_865,rhot_945,rhot_1373,rhot_1614,rhos_1614,rhot_2202,rhos_2202,Land_mask,B2_Land_mask,B3_Land_mask,B4_Land_mask,B8_Land_mask,B3B2,B5_Land_mask,NDCI
25.91210277,-80.13715584,3.28,POINT (-80.13715584 25.91210277),0,122,ID00004014,25.912109,-80.137184,506.5,62.5, , ,-80.1371841431,25.912109375,0.1357000023,0.0381347574,0.1177000031,0.0548594855,0.0961000025,0.0626812279,0.0469000004,0.0206276514,0.0381000005,0.0150290309,0.0355999991,0.0145599153,0.0370999984,0.0175007544,0.0403000005,0.0249347501,0.0397000015,0.0227243528,0.0658000037,0.0014,0.0194000006,0.0088833272,0.0096000005,9.371591731905937E-4,1,0.0548594855,0.0626812279,0.0206276514,0.0249347501,1.0258834362,0.0150290309,-0.1570146233
25.91208969,-80.13714624,3.28,POINT (-80.13714624 25.91208969),0,123,ID00004015,25.912109,-80.137184,506.5,62.5, , ,-80.1371841431,25.912109375,0.1357000023,0.0381347574,0.1177000031,0.0548594855,0.0961000025,0.0626812279,0.0469000004,0.0206276514,0.0381000005,0.0150290309,0.0355999991,0.0145599153,0.0370999984,0.0175007544,0.0403000005,0.0249347501,0.0397000015,0.0227243528,0.0658000037,0.0014,0.0194000006,0.0088833272,0.0096000005,9.371591731905937E-4,1,0.0548594855,0.0626812279,0.0206276514,0.0249347501,1.0258834362,0.0150290309,-0.1570146233
25.91207643,-80.13713657,3.31,POINT (-80.13713657 25.91207643),0,124,ID00004016,25.912109,-80.137184,506.5,62.5, , ,-80.1371841431,25.912109375,0.1357000023,0.0381347574,0.1177000031,0.0548594855,0.0961000025,0.0626812279,0.0469000004,0.0206276514,0.0381000005,0.0150290309,0.0355999991,0.0145599153,0.0370999984,0.0175007544,0.0403000005,0.0249347501,0.0397000015,0.0227243528,0.0658000037,0.0014,0.0194000006,0.0088833272,0.0096000005,9.371591731905937E-4,1,0.0548594855,0.0626812279,0.0206276514,0.0249347501,1.0258834362,0.0150290309,-0.1570146233
25.91206344,-80.13712674,3.31,POINT (-80.13712674 25.91206344),0,125,ID00004017,25.91202,-80.137085,507.5,63.5, , ,-80.1370849609,25.9120197296,0.1357000023,0.0327463634,0.1180000007,0.0486733504,0.0942000002,0.0527359992,0.0450000018,0.0100146383,0.0540000014,0.0240784679,0.0949999988,0.0706367865,0.1142000034,0.0899486467,0.0406000018,0.0162675846,0.1167000011,0.0930207074,0.0658000037,0.0014,0.0406999998,0.0222191345,0.0177999996,0.0018204432,1,0.0486733504,0.0527359992,0.0100146383,0.0162675846,1.0159381628,0.0240784679,0.4125124216
25.91198639,-80.13714602,NaN,POINT (-80.13714602 25.91198639),0,126,ID00004018,25.91202,-80.137184,506.5,63.5, , ,-80.1371841431,25.9120197296,0.1357000023,0.0381345674,0.1191999987,0.0566994809,0.0969000012,0.0636527166,0.0471000001,0.0208514519,0.0381000005,0.0150289331,0.0355999991,0.0145598212,0.0370999984,0.0175006725,0.0315999985,0.015329442,0.0397000015,0.0227242839,0.0658000037,0.0014,0.0194000006,0.0088832667,0.0096000005,9.371452033519745E-4,1,0.0566994809,0.0636527166,0.0208514519,0.015329442,1.0223207474,0.0150289331,-0.162275821
25.91199252,-80.13715647,3.72,POINT (-80.13715647 25.91199252),0,127,ID00004019,25.91202,-80.137184,506.5,63.5, , ,-80.1371841431,25.9120197296,0.1357000023,0.0381345674,0.1191999987,0.0566994809,0.0969000012,0.0636527166,0.0471000001,0.0208514519,0.0381000005,0.0150289331,0.0355999991,0.0145598212,0.0370999984,0.0175006725,0.0315999985,0.015329442,0.0397000015,0.0227242839,0.0658000037,0.0014,0.0194000006,0.0088832667,0.0096000005,9.371452033519745E-4,1,0.0566994809,0.0636527166,0.0208514519,0.015329442,1.0223207474,0.0150289331,-0.162275821
25.91200066,-80.13716978,3.69,POINT (-80.13716978 25.91200066),0,128,ID00004020,25.91202,-80.137184,506.5,63.5, , ,-80.1371841431,25.9120197296,0.1357000023,0.0381345674,0.1191999987,0.0566994809,0.0969000012,0.0636527166,0.0471000001,0.0208514519,0.0381000005,0.0150289331,0.0355999991,0.0145598212,0.0370999984,0.0175006725,0.0315999985,0.015329442,0.0397000015,0.0227242839,0.0658000037,0.0014,0.0194000006,0.0088832667,0.0096000005,9.371452033519745E-4,1,0.0566994809,0.0636527166,0.0208514519,0.015329442,1.0223207474,0.0150289331,-0.162275821
25.91200707,-80.13717973,3.74,POINT (-80.13717973 25.91200707),0,129,ID00004021,25.91202,-80.137184,506.5,63.5, , ,-80.1371841431,25.9120197296,0.1357000023,0.0381345674,0.1191999987,0.0566994809,0.0969000012,0.0636527166,0.0471000001,0.0208514519,0.0381000005,0.0150289331,0.0355999991,0.0145598212,0.0370999984,0.0175006725,0.0315999985,0.015329442,0.0397000015,0.0227242839,0.0658000037,0.0014,0.0194000006,0.0088832667,0.0096000005,9.371452033519745E-4,1,0.0566994809,0.0636527166,0.0208514519,0.015329442,1.0223207474,0.0150289331,-0.162275821
25.91201473,-80.13718876,3.73,POINT (-80.13718876 25.91201473),0,130,ID00004022,25.91202,-80.137184,506.5,63.5, , ,-80.1371841431,25.9120197296,0.1357000023,0.0381345674,0.1191999987,0.0566994809,0.0969000012,0.0636527166,0.0471000001,0.0208514519,0.0381000005,0.0150289331,0.0355999991,0.0145598212,0.0370999984,0.0175006725,0.0315999985,0.015329442,0.0397000015,0.0227242839,0.0658000037,0.0014,0.0194000006,0.0088832667,0.0096000005,9.371452033519745E-4,1,0.0566994809,0.0636527166,0.0208514519,0.015329442,1.0223207474,0.0150289331,-0.162275821
25.91202274,-80.13719595,3.73,POINT (-80.13719595 25.91202274),0,131,ID00004023,25.91202,-80.137184,506.5,63.5, , ,-80.1371841431,25.9120197296,0.1357000023,0.0381345674,0.1191999987,0.0566994809,0.0969000012,0.0636527166,0.0471000001,0.0208514519,0.0381000005,0.0150289331,0.0355999991,0.0145598212,0.0370999984,0.0175006725,0.0315999985,0.015329442,0.0397000015,0.0227242839,0.0658000037,0.0014,0.0194000006,0.0088832667,0.0096000005,9.371452033519745E-4,1,0.0566994809,0.0636527166,0.0208514519,0.015329442,1.0223207474,0.0150289331,-0.162275821
25.91203045,-80.13720227,3.73,POINT (-80.13720227 25.91203045),0,132,ID00004024,25.91202,-80.137184,506.5,63.5, , ,-80.1371841431,25.9120197296,0.1357000023,0.0381345674,0.1191999987,0.0566994809,0.0969000012,0.0636527166,0.0471000001,0.0208514519,0.0381000005,0.0150289331,0.0355999991,0.0145598212,0.0370999984,0.0175006725,0.0315999985,0.015329442,0.0397000015,0.0227242839,0.0658000037,0.0014,0.0194000006,0.0088832667,0.0096000005,9.371452033519745E-4,1,0.0566994809,0.0636527166,0.0208514519,0.015329442,1.0223207474,0.0150289331,-0.162275821
25.91204073,-80.13721036,3.74,POINT (-80.13721036 25.91204073),0,133,ID00004025,25.91202,-80.137184,506.5,63.5, , ,-80.1371841431,25.9120197296,0.1357000023,0.0381345674,0.1191999987,0.0566994809,0.0969000012,0.0636527166,0.0471000001,0.0208514519,0.0381000005,0.0150289331,0.0355999991,0.0145598212,0.0370999984,0.0175006725,0.0315999985,0.015329442,0.0397000015,0.0227242839,0.0658000037,0.0014,0.0194000006,0.0088832667,0.0096000005,9.371452033519745E-4,1,0.0566994809,0.0636527166,0.0208514519,0.015329442,1.0223207474,0.0150289331,-0.162275821
25.91205051,-80.13721852,3.72,POINT (-80.13721852 25.91205051),0,134,ID00004026,25.91202,-80.137184,506.5,63.5, , ,-80.1371841431,25.9120197296,0.1357000023,0.0381345674,0.1191999987,0.0566994809,0.0969000012,0.0636527166,0.0471000001,0.0208514519,0.0381000005,0.0150289331,0.0355999991,0.0145598212,0.0370999984,0.0175006725,0.0315999985,0.015329442,0.0397000015,0.0227242839,0.0658000037,0.0014,0.0194000006,0.0088832667,0.0096000005,9.371452033519745E-4,1,0.0566994809,0.0636527166,0.0208514519,0.015329442,1.0223207474,0.0150289331,-0.162275821
25.91206097,-80.1372273,3.71,POINT (-80.1372273 25.91206097),0,135,ID00004027,25.91202,-80.137184,506.5,63.5, , ,-80.1371841431,25.9120197296,0.1357000023,0.0381345674,0.1191999987,0.0566994809,0.0969000012,0.0636527166,0.0471000001,0.0208514519,0.0381000005,0.0150289331,0.0355999991,0.0145598212,0.0370999984,0.0175006725,0.0315999985,0.015329442,0.0397000015,0.0227242839,0.0658000037,0.0014,0.0194000006,0.0088832667,0.0096000005,9.371452033519745E-4,1,0.0566994809,0.0636527166,0.0208514519,0.015329442,1.0223207474,0.0150289331,-0.162275821
25.91207228,-80.13723692,3.7,POINT (-80.13723692 25.91207228),0,136,ID00004028,25.912111,-80.137283,505.5,62.5, , ,-80.1372833252,25.9121112823,0.1357000023,0.0381360613,0.1207000017,0.0585397147,0.0969000012,0.0636533648,0.0469999984,0.0207402185,0.0381000005,0.015029639,0.0355999991,0.0145604908,0.0370999984,0.0175012909,0.0331999995,0.0170969032,0.0397000015,0.0227247998,0.0658000037,0.0014,0.0194000006,0.0088836886,0.0096000005,9.37270000576973E-4,1,0.0585397147,0.0636533648,0.0207402185,0.0170969032,1.0160605907,0.015029639,-0.1596478075
25.91208385,-80.13724706,3.71,POINT (-80.13724706 25.91208385),0,137,ID00004029,25.912111,-80.137283,505.5,62.5, , ,-80.1372833252,25.9121112823,0.1357000023,0.0381360613,0.1207000017,0.0585397147,0.0969000012,0.0636533648,0.0469999984,0.0207402185,0.0381000005,0.015029639,0.0355999991,0.0145604908,0.0370999984,0.0175012909,0.0331999995,0.0170969032,0.0397000015,0.0227247998,0.0658000037,0.0014,0.0194000006,0.0088836886,0.0096000005,9.37270000576973E-4,1,0.0585397147,0.0636533648,0.0207402185,0.0170969032,1.0160605907,0.015029639,-0.1596478075
25.91209587,-80.13725763,3.7,POINT (-80.13725763 25.91209587),0,138,ID00004030,25.912111,-80.137283,505.5,62.5, , ,-80.1372833252,25.9121112823,0.1357000023,0.0381360613,0.1207000017,0.0585397147,0.0969000012,0.0636533648,0.0469999984,0.0207402185,0.0381000005,0.015029639,0.0355999991,0.0145604908,0.0370999984,0.0175012909,0.0331999995,0.0170969032,0.0397000015,0.0227247998,0.0658000037,0.0014,0.0194000006,0.0088836886,0.0096000005,9.37270000576973E-4,1,0.0585397147,0.0636533648,0.0207402185,0.0170969032,1.0160605907,0.015029639,-0.1596478075
25.91210806,-80.13726816,3.71,POINT (-80.13726816 25.91210806),0,139,ID00004031,25.912111,-80.137283,505.5,62.5, , ,-80.1372833252,25.9121112823,0.1357000023,0.0381360613,0.1207000017,0.0585397147,0.0969000012,0.0636533648,0.0469999984,0.0207402185,0.0381000005,0.015029639,0.0355999991,0.0145604908,0.0370999984,0.0175012909,0.0331999995,0.0170969032,0.0397000015,0.0227247998,0.0658000037,0.0014,0.0194000006,0.0088836886,0.0096000005,9.37270000576973E-4,1,0.0585397147,0.0636533648,0.0207402185,0.0170969032,1.0160605907,0.015029639,-0.1596478075
25.91212002,-80.13727853,3.71,POINT (-80.13727853 25.91212002),0,140,ID00004032,25.912111,-80.137283,505.5,62.5, , ,-80.1372833252,25.9121112823,0.1357000023,0.0381360613,0.1207000017,0.0585397147,0.0969000012,0.0636533648,0.0469999984,0.0207402185,0.0381000005,0.015029639,0.0355999991,0.0145604908,0.0370999984,0.0175012909,0.0331999995,0.0170969032,0.0397000015,0.0227247998,0.0658000037,0.0014,0.0194000006,0.0088836886,0.0096000005,9.37270000576973E-4,1,0.0585397147,0.0636533648,0.0207402185,0.0170969032,1.0160605907,0.015029639,-0.1596478075
25.91213313,-80.13728992,3.69,POINT (-80.13728992 25.91213313),0,141,ID00004033,25.912111,-80.137283,505.5,62.5, , ,-80.1372833252,25.9121112823,0.1357000023,0.0381360613,0.1207000017,0.0585397147,0.0969000012,0.0636533648,0.0469999984,0.0207402185,0.0381000005,0.015029639,0.0355999991,0.0145604908,0.0370999984,0.0175012909,0.0331999995,0.0170969032,0.0397000015,0.0227247998,0.0658000037,0.0014,0.0194000006,0.0088836886,0.0096000005,9.37270000576973E-4,1,0.0585397147,0.0636533648,0.0207402185,0.0170969032,1.0160605907,0.015029639,-0.1596478075
25.9121451,-80.13730008,3.71,POINT (-80.13730008 25.9121451),0,142,ID00004034,25.912111,-80.137283,505.5,62.5, , ,-80.1372833252,25.9121112823,0.1357000023,0.0381360613,0.1207000017,0.0585397147,0.0969000012,0.0636533648,0.0469999984,0.0207402185,0.0381000005,0.015029639,0.0355999991,0.0145604908,0.0370999984,0.0175012909,0.0331999995,0.0170969032,0.0397000015,0.0227247998,0.0658000037,0.0014,0.0194000006,0.0088836886,0.0096000005,9.37270000576973E-4,1,0.0585397147,0.0636533648,0.0207402185,0.0170969032,1.0160605907,0.015029639,-0.1596478075
25.91215718,-80.13731071,3.66,POINT (-80.13731071 25.91215718),0,143,ID00004035,25.912201,-80.137283,505.5,61.5, , ,-80.1372833252,25.9122009277,0.1357000023,0.0339974202,0.1186999977,0.0510524251,0.0996000022,0.0610640794,0.0463000014,0.0134375831,0.0496000014,0.0211877599,0.0741999969,0.0499955341,0.0917999968,0.0684212148,0.0384999998,0.0160354488,0.0856999978,0.0632113814,0.0658000037,0.0014,0.0342000015,0.0174818076,0.0159000009,0.0016160915,1,0.0510524251,0.0610640794,0.0134375831,0.0160354488,1.0352668762,0.0211877599,0.2238295972
25.91216947,-80.1373215,3.69,POINT (-80.1373215 25.91216947),0,144,ID00004036,25.912201,-80.137283,505.5,61.5, , ,-80.1372833252,25.9122009277,0.1357000023,0.0339974202,0.1186999977,0.0510524251,0.0996000022,0.0610640794,0.0463000014,0.0134375831,0.0496000014,0.0211877599,0.0741999969,0.0499955341,0.0917999968,0.0684212148,0.0384999998,0.0160354488,0.0856999978,0.0632113814,0.0658000037,0.0014,0.0342000015,0.0174818076,0.0159000009,0.0016160915,1,0.0510524251,0.0610640794,0.0134375831,0.0160354488,1.0352668762,0.0211877599,0.2238295972
25.91218147,-80.13733225,3.67,POINT (-80.13733225 25.91218147),0,145,ID00004037,25.912201,-80.137283,505.5,61.5, , ,-80.1372833252,25.9122009277,0.1357000023,0.0339974202,0.1186999977,0.0510524251,0.0996000022,0.0610640794,0.0463000014,0.0134375831,0.0496000014,0.0211877599,0.0741999969,0.0499955341,0.0917999968,0.0684212148,0.0384999998,0.0160354488,0.0856999978,0.0632113814,0.0658000037,0.0014,0.0342000015,0.0174818076,0.0159000009,0.0016160915,1,0.0510524251,0.0610640794,0.0134375831,0.0160354488,1.0352668762,0.0211877599,0.2238295972
25.91219329,-80.13734238,3.68,POINT (-80.13734238 25.91219329),0,146,ID00004038,25.912201,-80.137383,504.5,61.5, , ,-80.1373825073,25.9122009277,0.1357000023,0.0373491757,0.1180000007,0.0542704053,0.0984999985,0.0644790232,0.0465000011,0.0189394057,0.0362999998,0.0117549142,0.0373000018,0.0151352817,0.0339000002,0.0128128668,0.0318999998,0.0143451411,0.0340000018,0.0155139621,0.0658000037,0.0014,0.0201999992,0.0083939349,0.0108000003,0.0010667024,1,0.0542704053,0.0644790232,0.0189394057,0.0143451411,1.0335416794,0.0117549142,-0.2340658307
25.91220651,-80.13735356,3.67,POINT (-80.13735356 25.91220651),0,147,ID00004039,25.912201,-80.137383,504.5,61.5, , ,-80.1373825073,25.9122009277,0.1357000023,0.0373491757,0.1180000007,0.0542704053,0.0984999985,0.0644790232,0.0465000011,0.0189394057,0.0362999998,0.0117549142,0.0373000018,0.0151352817,0.0339000002,0.0128128668,0.0318999998,0.0143451411,0.0340000018,0.0155139621,0.0658000037,0.0014,0.0201999992,0.0083939349,0.0108000003,0.0010667024,1,0.0542704053,0.0644790232,0.0189394057,0.0143451411,1.0335416794,0.0117549142,-0.2340658307
25.91221877,-80.137364,3.67,POINT (-80.137364 25.91221877),0,148,ID00004040,25.912201,-80.137383,504.5,61.5, , ,-80.1373825073,25.9122009277,0.1357000023,0.0373491757,0.1180000007,0.0542704053,0.0984999985,0.0644790232,0.0465000011,0.0189394057,0.0362999998,0.0117549142,0.0373000018,0.0151352817,0.0339000002,0.0128128668,0.0318999998,0.0143451411,0.0340000018,0.0155139621,0.0658000037,0.0014,0.0201999992,0.0083939349,0.0108000003,0.0010667024,1,0.0542704053,0.0644790232,0.0189394057,0.0143451411,1.0335416794,0.0117549142,-0.2340658307
25.91223106,-80.1373743,3.66,POINT (-80.1373743 25.91223106),0,149,ID00004041,25.912201,-80.137383,504.5,61.5, , ,-80.1373825073,25.9122009277,0.1357000023,0.0373491757,0.1180000007,0.0542704053,0.0984999985,0.0644790232,0.0465000011,0.0189394057,0.0362999998,0.0117549142,0.0373000018,0.0151352817,0.0339000002,0.0128128668,0.0318999998,0.0143451411,0.0340000018,0.0155139621,0.0658000037,0.0014,0.0201999992,0.0083939349,0.0108000003,0.0010667024,1,0.0542704053,0.0644790232,0.0189394057,0.0143451411,1.0335416794,0.0117549142,-0.2340658307
25.91224319,-80.1373843,3.67,POINT (-80.1373843 25.91224319),0,150,ID00004042,25.912201,-80.137383,504.5,61.5, , ,-80.1373825073,25.9122009277,0.1357000023,0.0373491757,0.1180000007,0.0542704053,0.0984999985,0.0644790232,0.0465000011,0.0189394057,0.0362999998,0.0117549142,0.0373000018,0.0151352817,0.0339000002,0.0128128668,0.0318999998,0.0143451411,0.0340000018,0.0155139621,0.0658000037,0.0014,0.0201999992,0.0083939349,0.0108000003,0.0010667024,1,0.0542704053,0.0644790232,0.0189394057,0.0143451411,1.0335416794,0.0117549142,-0.2340658307
25.9122555,-80.13739425,3.64,POINT (-80.13739425 25.9122555),0,151,ID00004043,25.912292,-80.137383,504.5,60.5, , ,-80.1373825073,25.9122924805,0.1357000023,0.0373493582,0.1185000017,0.0548839457,0.1005000025,0.0669064373,0.0469999984,0.0194992647,0.0362999998,0.0117550148,0.0373000018,0.0151353693,0.0339000002,0.0128129516,0.0362999998,0.0192035362,0.0340000018,0.0155140394,0.0658000037,0.0014,0.0201999992,0.0083939964,0.0108000003,0.0010667201,1,0.0548839457,0.0669064373,0.0194992647,0.0192035362,1.0384614468,0.0117550148,-0.2477820665
25.91226803,-80.13740419,3.62,POINT (-80.13740419 25.91226803),0,152,ID00004044,25.912292,-80.137383,504.5,60.5, , ,-80.1373825073,25.9122924805,0.1357000023,0.0373493582,0.1185000017,0.0548839457,0.1005000025,0.0669064373,0.0469999984,0.0194992647,0.0362999998,0.0117550148,0.0373000018,0.0151353693,0.0339000002,0.0128129516,0.0362999998,0.0192035362,0.0340000018,0.0155140394,0.0658000037,0.0014,0.0201999992,0.0083939964,0.0108000003,0.0010667201,1,0.0548839457,0.0669064373,0.0194992647,0.0192035362,1.0384614468,0.0117550148,-0.2477820665
25.91228188,-80.13741503,3.58,POINT (-80.13741503 25.91228188),0,153,ID00004045,25.912292,-80.137383,504.5,60.5, , ,-80.1373825073,25.9122924805,0.1357000023,0.0373493582,0.1185000017,0.0548839457,0.1005000025,0.0669064373,0.0469999984,0.0194992647,0.0362999998,0.0117550148,0.0373000018,0.0151353693,0.0339000002,0.0128129516,0.0362999998,0.0192035362,0.0340000018,0.0155140394,0.0658000037,0.0014,0.0201999992,0.0083939964,0.0108000003,0.0010667201,1,0.0548839457,0.0669064373,0.0194992647,0.0192035362,1.0384614468,0.0117550148,-0.2477820665
25.91229442,-80.13742469,3.61,POINT (-80.13742469 25.91229442),0,154,ID00004046,25.912292,-80.137383,504.5,60.5, , ,-80.1373825073,25.9122924805,0.1357000023,0.0373493582,0.1185000017,0.0548839457,0.1005000025,0.0669064373,0.0469999984,0.0194992647,0.0362999998,0.0117550148,0.0373000018,0.0151353693,0.0339000002,0.0128129516,0.0362999998,0.0192035362,0.0340000018,0.0155140394,0.0658000037,0.0014,0.0201999992,0.0083939964,0.0108000003,0.0010667201,1,0.0548839457,0.0669064373,0.0194992647,0.0192035362,1.0384614468,0.0117550148,-0.2477820665
25.91230702,-80.13743439,3.61,POINT (-80.13743439 25.91230702),0,155,ID00004047,25.912292,-80.137482,503.5,60.5, , ,-80.1374816895,25.9122924805,0.1357000023,0.0373506583,0.1199000031,0.0566018336,0.0992000028,0.0653293505,0.0465999991,0.0190520771,0.0362999998,0.0117556341,0.0373000018,0.0151359383,0.0339000002,0.0128135085,0.0370999984,0.0200872123,0.0340000018,0.0155145265,0.0658000037,0.0014,0.0201999992,0.0083943587,0.0108000003,0.0010668356,1,0.0566018336,0.0653293505,0.0190520771,0.0200872123,1.0276793242,0.0117556341,-0.2368382066
25.9123197,-80.13744403,3.58,POINT (-80.13744403 25.9123197),0,156,ID00004048,25.912292,-80.137482,503.5,60.5, , ,-80.1374816895,25.9122924805,0.1357000023,0.0373506583,0.1199000031,0.0566018336,0.0992000028,0.0653293505,0.0465999991,0.0190520771,0.0362999998,0.0117556341,0.0373000018,0.0151359383,0.0339000002,0.0128135085,0.0370999984,0.0200872123,0.0340000018,0.0155145265,0.0658000037,0.0014,0.0201999992,0.0083943587,0.0108000003,0.0010668356,1,0.0566018336,0.0653293505,0.0190520771,0.0200872123,1.0276793242,0.0117556341,-0.2368382066
25.91233198,-80.13745345,3.57,POINT (-80.13745345 25.91233198),0,157,ID00004049,25.912292,-80.137482,503.5,60.5, , ,-80.1374816895,25.9122924805,0.1357000023,0.0373506583,0.1199000031,0.0566018336,0.0992000028,0.0653293505,0.0465999991,0.0190520771,0.0362999998,0.0117556341,0.0373000018,0.0151359383,0.0339000002,0.0128135085,0.0370999984,0.0200872123,0.0340000018,0.0155145265,0.0658000037,0.0014,0.0201999992,0.0083943587,0.0108000003,0.0010668356,1,0.0566018336,0.0653293505,0.0190520771,0.0200872123,1.0276793242,0.0117556341,-0.2368382066
25.91234439,-80.13746267,3.55,POINT (-80.13746267 25.91234439),0,158,ID00004050,25.912382,-80.137482,503.5,59.5, , ,-80.1374816895,25.9123821259,0.1290999949,0.0264283493,0.1172999963,0.050775256,0.0974000022,0.0600709952,0.0465000011,0.0155254388,0.0443999991,0.0172980316,0.061999999,0.0386063382,0.075000003,0.0526595414,0.0392999984,0.0188947059,0.0693999976,0.0484014265,0.1158000007,0.0013,0.0298999995,0.0149511583,0.0141000003,0.0014224546,1,0.050775256,0.0600709952,0.0155254388,0.0188947059,1.0331454277,0.0172980316,0.0540038198
25.91235715,-80.13747197,3.57,POINT (-80.13747197 25.91235715),0,159,ID00004051,25.912382,-80.137482,503.5,59.5, , ,-80.1374816895,25.9123821259,0.1290999949,0.0264283493,0.1172999963,0.050775256,0.0974000022,0.0600709952,0.0465000011,0.0155254388,0.0443999991,0.0172980316,0.061999999,0.0386063382,0.075000003,0.0526595414,0.0392999984,0.0188947059,0.0693999976,0.0484014265,0.1158000007,0.0013,0.0298999995,0.0149511583,0.0141000003,0.0014224546,1,0.050775256,0.0600709952,0.0155254388,0.0188947059,1.0331454277,0.0172980316,0.0540038198
25.91237152,-80.13748225,3.56,POINT (-80.13748225 25.91237152),0,160,ID00004052,25.912382,-80.137482,503.5,59.5, , ,-80.1374816895,25.9123821259,0.1290999949,0.0264283493,0.1172999963,0.050775256,0.0974000022,0.0600709952,0.0465000011,0.0155254388,0.0443999991,0.0172980316,0.061999999,0.0386063382,0.075000003,0.0526595414,0.0392999984,0.0188947059,0.0693999976,0.0484014265,0.1158000007,0.0013,0.0298999995,0.0149511583,0.0141000003,0.0014224546,1,0.050775256,0.0600709952,0.0155254388,0.0188947059,1.0331454277,0.0172980316,0.0540038198
25.91238458,-80.13749158,3.54,POINT (-80.13749158 25.91238458),0,161,ID00004053,25.912382,-80.137482,503.5,59.5, , ,-80.1374816895,25.9123821259,0.1290999949,0.0264283493,0.1172999963,0.050775256,0.0974000022,0.0600709952,0.0465000011,0.0155254388,0.0443999991,0.0172980316,0.061999999,0.0386063382,0.075000003,0.0526595414,0.0392999984,0.0188947059,0.0693999976,0.0484014265,0.1158000007,0.0013,0.0298999995,0.0149511583,0.0141000003,0.0014224546,1,0.050775256,0.0600709952,0.0155254388,0.0188947059,1.0331454277,0.0172980316,0.0540038198
25.91239761,-80.13750072,3.51,POINT (-80.13750072 25.91239761),0,162,ID00004054,25.912382,-80.137482,503.5,59.5, , ,-80.1374816895,25.9123821259,0.1290999949,0.0264283493,0.1172999963,0.050775256,0.0974000022,0.0600709952,0.0465000011,0.0155254388,0.0443999991,0.0172980316,0.061999999,0.0386063382,0.075000003,0.0526595414,0.0392999984,0.0188947059,0.0693999976,0.0484014265,0.1158000007,0.0013,0.0298999995,0.0149511583,0.0141000003,0.0014224546,1,0.050775256,0.0600709952,0.0155254388,0.0188947059,1.0331454277,0.0172980316,0.0540038198
25.91241056,-80.13750966,3.5,POINT (-80.13750966 25.91241056),0,163,ID00004055,25.912382,-80.137482,503.5,59.5, , ,-80.1374816895,25.9123821259,0.1290999949,0.0264283493,0.1172999963,0.050775256,0.0974000022,0.0600709952,0.0465000011,0.0155254388,0.0443999991,0.0172980316,0.061999999,0.0386063382,0.075000003,0.0526595414,0.0392999984,0.0188947059,0.0693999976,0.0484014265,0.1158000007,0.0013,0.0298999995,0.0149511583,0.0141000003,0.0014224546,1,0.050775256,0.0600709952,0.0155254388,0.0188947059,1.0331454277,0.0172980316,0.0540038198
25.91242366,-80.13751869,3.5,POINT (-80.13751869 25.91242366),0,164,ID00004056,25.912382,-80.137482,503.5,59.5, , ,-80.1374816895,25.9123821259,0.1290999949,0.0264283493,0.1172999963,0.050775256,0.0974000022,0.0600709952,0.0465000011,0.0155254388,0.0443999991,0.0172980316,0.061999999,0.0386063382,0.075000003,0.0526595414,0.0392999984,0.0188947059,0.0693999976,0.0484014265,0.1158000007,0.0013,0.0298999995,0.0149511583,0.0141000003,0.0014224546,1,0.050775256,0.0600709952,0.0155254388,0.0188947059,1.0331454277,0.0172980316,0.0540038198
25.91243701,-80.13752773,3.51,POINT (-80.13752773 25.91243701),0,165,ID00004057,25.912474,-80.137482,503.5,58.5, , ,-80.1374816895,25.9124736786,0.1290999949,0.0264285319,0.119599998,0.0535968542,0.0961000025,0.0584924072,0.0461999997,0.0151896654,0.0443999991,0.0172981173,0.061999999,0.0386063978,0.075000003,0.0526595898,0.0516999997,0.032576602,0.0693999976,0.048401475,0.1158000007,0.0013,0.0298999995,0.014951217,0.0141000003,0.0014224723,1,0.0535968542,0.0584924072,0.0151896654,0.032576602,1.0170508623,0.0172981173,0.0648998395
25.9124521,-80.13753781,3.49,POINT (-80.13753781 25.9124521),0,166,ID00004058,25.912474,-80.137581,502.5,58.5, , ,-80.1375808716,25.9124736786,0.1427000016,0.0441106632,0.1155999973,0.04828991,0.0979999974,0.0603344813,0.0474000014,0.016016338,0.0434999987,0.0157673638,0.0452999994,0.0198156666,0.0529000014,0.0287796855,0.0346000008,0.013158055,0.0631000027,0.0413537323,0.112999998,0.0019,0.0296,0.0140798343,0.0146000003,0.0014764993,1,0.04828991,0.0603344813,0.016016338,0.013158055,1.0443415642,0.0157673638,-0.0078333914
