GPS Latitude °,GPS Longitude °,Date (MM/DD/YYYY),Time,Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % CB,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PE RFU,TAL PE ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,geometry,ProdID,CoordID,Name,Latitude,Longitude,PixelX,PixelY,Date(yyyy-MM-dd),Time(HH_mm_ss),lon,lat,sza,vza,raa,rhot_443,rhos_443,rhot_492,rhos_492,rhot_560,rhos_560,rhot_665,rhos_665,rhot_704,rhos_704,rhot_740,rhos_740,rhot_783,rhos_783,rhot_833,rhos_833,rhot_865,rhos_865,rhot_945,rhot_1373,rhot_1614,rhos_1614,rhot_2202,rhos_2202
25.90708,-80.13725,10/7/22,12:46:50,0,<None>,0.2,0.87,54840.4,1.609,6.69,2.24,51975,102.8,102.8,6.69,2.338,34.33,52253,0.32,0.88,33964,-0.2,0,7.96,-81.3,27.593,1.596,1.2,5.82,12.1,1445.8,POINT (-80.13725 25.90708),0,102,ID00000351,25.907053,-80.137222,506.5,118.5, , ,-80.13722229,25.9070529938,34.9821243286,2.7160196304,19.6094360352,0.1280000061,0.0236787498,0.0926000029,0.0171152372,0.0728999972,0.0250638947,0.0362000018,-0.0015081223,0.0406000018,0.0073509682,0.0656000003,0.0367545038,0.0773999989,0.0495969355,0.0329000019,0.00599063,0.0811000019,0.0550180376,0.0217000004,8.999999845400453E-4,0.0430999994,0.0240818616,0.0173000004,0.0015130891
25.90709,-80.13725,10/7/22,12:47:05,0,<None>,0.24,1.01,54506.6,1.606,7.48,2.5,51686.3,102.7,102.7,6.7,2.335,34.11,51959.8,0.35,0.97,33774,-0.31,0,7.96,-81.2,27.566,1.513,3.1,5.82,12.1,1445.7,POINT (-80.13725 25.90709),0,103,ID00000352,25.907053,-80.137222,506.5,118.5, , ,-80.13722229,25.9070529938,34.9821243286,2.7160196304,19.6094360352,0.1280000061,0.0236787498,0.0926000029,0.0171152372,0.0728999972,0.0250638947,0.0362000018,-0.0015081223,0.0406000018,0.0073509682,0.0656000003,0.0367545038,0.0773999989,0.0495969355,0.0329000019,0.00599063,0.0811000019,0.0550180376,0.0217000004,8.999999845400453E-4,0.0430999994,0.0240818616,0.0173000004,0.0015130891
25.9071,-80.13718,10/7/22,12:47:20,0,<None>,0.37,1.56,51299.2,1.255,13.72,4.58,48594.1,94.8,94.8,6.26,1.821,31.83,48856.6,0.63,1.73,31757,-0.24,0,7.88,-76.4,27.618,1.452,2.3,5.83,12.1,1445.8,POINT (-80.13718 25.9071),0,104,ID00000353,25.907145,-80.137215,506.5,117.5, , ,-80.1372146606,25.9071445465,34.9821243286,2.7160196304,19.6094360352,0.1280000061,0.0267607924,0.1076999977,0.0391700417,0.1015999988,0.0637270212,0.0648000017,0.0350068249,0.0410000011,0.0125235133,0.053199999,0.0280296132,0.0579000004,0.0338365585,0.0713,0.0531763621,0.0516000018,0.0294161104,0.0217000004,8.999999845400453E-4,0.0308999997,0.0162041169,0.0127999997,0.0010677036
25.90713,-80.13712,10/7/22,12:47:35,0,<None>,0.36,1.54,50009.2,1.206,14.18,4.74,47376.7,94.3,94.3,6.25,1.749,30.94,47632.1,0.64,1.76,30961,-0.32,0,7.83,-73.5,27.612,0.706,-0.2,5.83,12.1,1445.9,POINT (-80.13712 25.90713),0,105,ID00000354,25.907145,-80.137115,507.5,117.5, , ,-80.1371154785,25.9071445465,34.9821243286,2.7160196304,19.6094360352,0.1280000061,0.0270323083,0.0917000026,0.0200126804,0.0644999966,0.0195242651,0.0351000018,0.0023116795,0.0379999988,0.0096083386,0.0342999995,0.0078131389,0.0351000018,0.0101163732,0.0284000002,0.0063619735,0.0366999991,0.0144043816,0.0217000004,8.999999845400453E-4,0.0237000007,0.0090416996,0.0124000004,0.001027978
25.90721,-80.13708,10/7/22,12:47:50,0,<None>,0.45,1.9,49963.7,0.973,21.18,7.07,47380.2,93.6,93.6,6.22,1.411,30.94,47630.7,0.94,2.6,30960,-0.27,0,7.83,-73.4,27.567,0.955,-0.7,5.83,12.1,1445.9,POINT (-80.13708 25.90721),0,106,ID00000355,25.907234,-80.137115,507.5,116.5, , ,-80.1371154785,25.9072341919,34.9821243286,2.7160196304,19.6094360352,0.1280000061,0.0270321388,0.0940999985,0.0229416545,0.0640999973,0.0190414116,0.0423999988,0.0104616899,0.0379999988,0.0096082436,0.0342999995,0.0078130504,0.0351000018,0.0101162912,0.0329000019,0.0113266604,0.0366999991,0.0144043025,0.0217000004,8.999999845400453E-4,0.0237000007,0.009041653,0.0124000004,0.0010279724
25.90727,-80.13705,10/7/22,12:48:05,0,<None>,0.27,1.16,54568.4,0.91,12.13,4.05,51616.1,99.9,99.9,6.5,1.322,34.07,51902.8,0.7,1.94,33737,-0.3,0,7.95,-80.7,27.689,0.988,-1.8,5.83,12.1,1445.8,POINT (-80.13705 25.90727),0,107,ID00000356,25.907234,-80.137016,508.5,116.5, , ,-80.1370162964,25.9072341919,34.9821243286,2.7160196304,19.6094360352,0.1280000061,0.0270296484,0.0904999971,0.018544849,0.068599999,0.0244677961,0.0304000005,-0.0029419884,0.0379999988,0.0096066613,0.0342999995,0.0078115286,0.0351000018,0.0101148551,0.0296,0.0076846378,0.0366999991,0.0144030163,0.0217000004,8.999999845400453E-4,0.0237000007,0.0090409396,0.0124000004,0.0010278365
25.90735,-80.13702,10/7/22,12:48:20,0,<None>,0.32,1.38,53901.8,1,9.53,3.19,50982.9,100.7,100.7,6.57,1.454,33.6,51266.4,0.51,1.41,33323,-0.29,0,7.94,-80,27.692,0.831,-2.8,5.83,12.1,1445.8,POINT (-80.13702 25.90735),0,108,ID00000357,25.907324,-80.137016,508.5,115.5, , ,-80.1370162964,25.9073238373,34.9821243286,2.7160196304,19.6094360352,0.1280000061,0.0287419632,0.0886000022,0.0182633549,0.0688000023,0.0270504691,0.0322000012,0.0016465932,0.0307,0.0041157883,0.0295000002,0.0052260822,0.0326999985,0.010265721,0.0260000005,0.0064352341,0.0270000007,0.0070755426,0.0217000004,8.999999845400453E-4,0.0189999994,0.0068554692,0.0098999999,7.80399888753891E-4
25.90744,-80.13699,10/7/22,12:48:35,0,<None>,0.41,1.72,50979,0.868,18.7,6.24,48041.1,90.8,90.8,5.98,1.258,31.44,48327.2,0.72,1.97,31413,-0.18,0,7.8,-71.7,27.873,0.583,-3.7,5.83,12.1,1445.8,POINT (-80.13699 25.90744),0,109,ID00000358,25.907413,-80.137016,508.5,114.5, , ,-80.1370162964,25.9074134827,34.9821243286,2.7160196304,19.6094360352,0.1280000061,0.0287417863,0.0891000032,0.0188742876,0.0653999969,0.0229497366,0.0315000005,8.641909807920456E-4,0.0307,0.0041156868,0.0295000002,0.005225989,0.0326999985,0.0102656344,0.0244999994,0.0047794059,0.0270000007,0.0070754597,0.0217000004,8.999999845400453E-4,0.0189999994,0.0068554226,0.0098999999,7.803961634635925E-4
25.9075,-80.13697,10/7/22,12:48:50,0,<None>,0.28,1.2,53463.1,0.788,14.31,4.78,50507.2,97.4,97.4,6.36,1.144,33.25,50794.5,0.61,1.68,33016,-0.25,0,7.91,-78.6,27.751,0.665,-1.2,5.83,12.1,1445.8,POINT (-80.13697 25.9075),0,110,ID00000359,25.907505,-80.137016,508.5,113.5, , ,-80.1370162964,25.9075050354,34.9826202393,2.7168979645,19.622756958,0.1255999953,0.0276013762,0.0920000002,0.0247832667,0.0680999979,0.0289228242,0.0310999993,0.0034065079,0.0283000004,0.0044927532,0.0211999994,-7.670377381145954E-4,0.0228000004,0.0028881105,0.0271000005,0.0108087268,0.0219999999,0.0050615245,0.0127999997,6.99999975040555E-4,0.0155999996,0.0064884326,0.0070000002,4.933467134833336E-4
25.90758,-80.13696,10/7/22,12:49:05,0,<None>,0.36,1.51,52582.9,0.725,14.53,4.85,49575.2,93.5,93.5,6.12,1.053,32.57,49868,0.66,1.81,32414,-0.24,0,7.88,-76.5,27.85,0.594,-2.3,5.83,12.1,1445.7,POINT (-80.13696 25.90758),0,111,ID00000360,25.907595,-80.136917,509.5,112.5, , ,-80.1369171143,25.9075946808,34.9823684692,2.7128612995,19.57081604,0.1279000044,0.0242250841,0.0821999982,0.0052066455,0.0566999987,0.0064455103,0.0372000001,6.336560472846031E-4,0.054299999,0.0236066021,0.0750999972,0.0481607243,0.0900999978,0.0640759021,0.0281000007,0.0017794147,0.0737000033,0.0484578982,0.0065000001,6.000000284984708E-4,0.0335999988,0.0151601937,0.0163000003,0.0014135828
25.9077,-80.13698,10/7/22,12:49:20,0,<None>,0.38,1.62,51551.3,0.587,18.29,6.11,48454.2,87.6,87.6,5.75,0.852,31.75,48756.2,0.75,2.08,31692,-0.14,0,7.82,-72.8,28.001,0.317,-1.3,5.83,12.1,1445.6,POINT (-80.13698 25.9077),0,112,ID00000361,25.907684,-80.137016,508.5,111.5, , ,-80.1370162964,25.9076843262,34.9826202393,2.7168979645,19.622756958,0.1255999953,0.0276010111,0.0916000009,0.024294585,0.0671000034,0.0277166739,0.0350000001,0.00776404,0.0269000009,0.002934386,0.0245999992,0.0029545836,0.0278999992,0.008300988,0.0243999995,0.0078283455,0.0203000009,0.0032955012,0.0127999997,6.99999975040555E-4,0.0135000004,0.0042684278,0.0070000002,4.933346062898636E-4
25.90776,-80.13695,10/7/22,12:49:35,0,<None>,0.25,1.07,53972.4,1.333,12.34,4.12,50994.1,97.3,97.3,6.35,1.937,33.61,51283.6,0.6,1.65,33334,-0.21,0,7.93,-79.7,27.744,1.19,0.2,5.83,12.1,1445.4,POINT (-80.13695 25.90776),0,113,ID00000362,25.907774,-80.136917,509.5,110.5, , ,-80.1369171143,25.9077739716,34.9823684692,2.7128612995,19.57081604,0.1279000044,0.0271013733,0.0894000009,0.0174426381,0.0653999969,0.0208867453,0.0337000005,0.0010527149,0.0399999991,0.0121425297,0.0461000018,0.0210215151,0.0421999991,0.0179627072,0.0252,0.003153611,0.0452000014,0.0235455297,0.0065000001,6.000000284984708E-4,0.0217000004,0.0072602676,0.0120999999,9.97963361442089E-4
25.90785,-80.13696,10/7/22,12:49:50,0,<None>,0.37,1.55,52272.2,0.808,14.42,4.81,49259.6,92.3,92.3,6.05,1.173,32.33,49553,0.71,1.94,32209,-0.18,0,7.88,-76.7,27.875,0.743,1.1,5.83,12.1,1445.4,POINT (-80.13696 25.90785),0,114,ID00000363,25.907866,-80.136917,509.5,109.5, , ,-80.1369171143,25.9078655243,34.9823684692,2.7128612995,19.57081604,0.1279000044,0.03018374,0.0908999965,0.0229474567,0.0681999996,0.0284789875,0.0339000002,0.0059146653,0.0296,0.0053066923,0.0293000005,0.0074559981,0.0281000007,0.0078643514,0.0225000009,0.0050753555,0.0250000004,0.0075177937,0.0065000001,6.000000284984708E-4,0.0133999996,0.0034942534,0.0076000001,5.526077002286911E-4
25.90794,-80.13699,10/7/22,12:50:05,0,<None>,0.38,1.6,51941.3,0.744,17.89,5.97,48876.2,89.8,89.8,5.88,1.079,32.06,49174.9,0.73,2,31964,-0.15,0,7.83,-73.4,27.944,0.777,0.7,5.83,12.1,1445.4,POINT (-80.13699 25.90794),0,115,ID00000364,25.907955,-80.137016,508.5,108.5, , ,-80.1370162964,25.9079551697,34.9826202393,2.7168979645,19.622756958,0.1255999953,0.0271894094,0.0908000022,0.0228274558,0.0688999966,0.0293246955,0.0337000005,0.0056928643,0.0306000002,0.0064209099,0.0293000005,0.0074574915,0.0289999992,0.0088207275,0.0262000002,0.0091612414,0.0263,0.0088689793,0.0127999997,6.99999975040555E-4,0.0146000003,0.0047634933,0.0076000001,5.527040921151638E-4
25.90804,-80.137,10/7/22,12:50:20,0,<None>,0.38,1.62,52711.8,0.677,15.25,5.09,49693,94.4,94.4,6.18,0.983,32.65,49986.9,0.68,1.86,32491,-0.18,0,7.85,-75,27.855,0.34,2.5,5.83,12.1,1445.1,POINT (-80.137 25.90804),0,116,ID00000365,25.908047,-80.137009,508.5,107.5, , ,-80.137008667,25.9080467224,34.9831161499,2.7177762985,19.6360778809,0.1253000051,0.0251540318,0.0922000036,0.0225780569,0.0675999969,0.0255089514,0.0328000002,0.0022131307,0.0318000019,0.0052336119,0.0300999992,0.0057750633,0.0306000002,0.0079295998,0.0253999997,0.0056633307,0.0259000007,0.0058231531,0.0098000001,6.000000284984708E-4,0.0174000002,0.0050527472,0.0099999998,7.902355864644051E-4
25.90818,-80.137,10/7/22,12:50:35,0,<None>,0.38,1.59,50704.4,0.485,20.67,6.9,47664.5,90.2,90.2,5.94,0.703,31.17,47960.9,0.71,1.96,31175,-0.22,0,7.82,-72.9,27.995,0.155,1.6,5.83,12.1,1445,POINT (-80.137 25.90818),0,117,ID00000366,25.908136,-80.137009,508.5,106.5, , ,-80.137008667,25.9081363678,34.9831161499,2.7177762985,19.6360778809,0.1253000051,0.025153853,0.0898000002,0.0196468178,0.068599999,0.0267146192,0.0320999995,0.0014307909,0.0318000019,0.0052335113,0.0300999992,0.0057749674,0.0306000002,0.0079295048,0.0252,0.0054424824,0.0259000007,0.0058230711,0.0098000001,6.000000284984708E-4,0.0174000002,0.0050526997,0.0099999998,7.902299985289574E-4
25.9083,-80.13699,10/7/22,12:50:50,0,<None>,0.38,1.62,51001.6,0.307,19.97,6.67,47983.8,90.3,90.3,5.94,0.445,31.4,48278,0.64,1.75,31381,-0.23,0,7.81,-72.3,27.954,0.19,1.2,5.83,12.1,1444.8,POINT (-80.13699 25.9083),0,118,ID00000367,25.908318,-80.137009,508.5,104.5, , ,-80.137008667,25.9083175659,34.9831161499,2.7177762985,19.6360778809,0.1253000051,0.0268660933,0.0908000022,0.0229084641,0.066399999,0.0264031142,0.0304000005,0.0021076598,0.0292000007,0.0049678744,0.0285999998,0.0067979218,0.0285999998,0.0085038086,0.0243999995,0.0072829565,0.0237000007,0.00627835,0.0098000001,6.000000284984708E-4,0.0140000004,0.004240308,0.0074999998,5.42779453098774E-4
25.90846,-80.13696,10/7/22,12:51:05,0,<None>,0.43,1.8,50506,0.223,20.65,6.89,47519.3,91.4,91.4,6.03,0.324,31.06,47810.4,0.76,2.08,31077,-0.24,0,7.81,-72.5,27.952,0.163,1.1,5.83,12.1,1444.8,POINT (-80.13696 25.90846),0,119,ID00000368,25.908497,-80.137009,508.5,102.5, , ,-80.137008667,25.9084968567,34.9831161499,2.7177762985,19.6360778809,0.1253000051,0.0259066578,0.0829000026,0.0121035231,0.0671999976,0.0260563493,0.0324000008,0.0028995154,0.0328000002,0.0075013954,0.0445999987,0.0227939952,0.0416000001,0.0207787827,0.0250000004,0.0064197876,0.0408000015,0.0224906206,0.0098000001,6.000000284984708E-4,0.0170000009,0.0058536306,0.0088999998,6.813318468630314E-4
25.9086,-80.13699,10/7/22,12:51:20,0,<None>,0.4,1.7,50697.1,0.198,20.68,6.9,47672.2,90.1,90.1,5.93,0.288,31.17,47967.1,0.78,2.14,31179,-0.19,0,7.81,-72,27.979,0.223,1.5,5.83,12.1,1444.7,POINT (-80.13699 25.9086),0,120,ID00000369,25.908588,-80.137009,508.5,101.5, , ,-80.137008667,25.9085884094,34.9836120605,2.7186546326,19.6493988037,0.1237000003,0.0230659954,0.0855000019,0.0143884569,0.0671999976,0.0250258669,0.0304000005,-4.6976376324892044E-4,0.0337999985,0.007457519,0.0388000011,0.0152859213,0.0461999997,0.0244660228,0.0247000009,0.0048901178,0.0348000005,0.0150607284,0.0115999999,6.99999975040555E-4,0.0183000006,0.0060037216,0.0099999998,7.901927456259727E-4
25.90869,-80.13699,10/7/22,12:51:35,0,<None>,0.28,1.19,53927.6,0.652,13,4.34,50929.2,97.9,97.9,6.38,0.947,33.56,51220.7,0.57,1.56,33293,-0.3,0,7.93,-79.3,27.767,0.501,1.2,5.83,12.1,1444.6,POINT (-80.13699 25.90869),0,121,ID00000370,25.908678,-80.137009,508.5,100.5, , ,-80.137008667,25.9086780548,34.9836120605,2.7186546326,19.6493988037,0.1237000003,0.0230658036,0.0913000032,0.0214781389,0.067900002,0.0258699097,0.0320000015,0.0013184035,0.0337999985,0.0074574174,0.0388000011,0.0152858309,0.0461999997,0.0244659428,0.0237000007,0.0037860926,0.0348000005,0.0150606465,0.0115999999,6.99999975040555E-4,0.0183000006,0.0060036732,0.0099999998,7.901852950453758E-4
25.90881,-80.13701,10/7/22,12:51:50,0,<None>,0.42,1.78,51157.3,0.467,16.98,5.67,48156.3,90.8,90.8,5.97,0.677,31.53,48448.7,0.69,1.89,31492,-0.16,0,7.81,-72.4,27.927,0.568,0.5,5.83,12.1,1444.4,POINT (-80.13701 25.90881),0,122,ID00000371,25.908768,-80.137009,508.5,99.5, , ,-80.137008667,25.9087677002,34.9836120605,2.7186546326,19.6493988037,0.1237000003,0.0253947768,0.0918999985,0.0249855239,0.0693999976,0.0308631416,0.0342000015,0.007281411,0.0264999997,0.0029082778,0.0291000009,0.0083034914,0.0243999995,0.0050167572,0.0232999995,0.0070487531,0.0228000004,0.0063296733,0.0115999999,6.99999975040555E-4,0.0127999997,0.0039729411,0.0066,4.5366864651441574E-4
25.90892,-80.13704,10/7/22,12:52:05,0,<None>,0.38,1.62,52071.6,0.476,17.21,5.74,49069.2,92.4,92.4,6.06,0.691,32.19,49361.6,0.66,1.83,32085,-0.24,0,7.84,-74.1,27.874,0.268,0.8,5.83,12.1,1444.4,POINT (-80.13704 25.90892),0,123,ID00000372,25.908949,-80.137009,508.5,97.5, , ,-80.137008667,25.9089488983,34.9836120605,2.7186546326,19.6493988037,0.1237000003,0.024914857,0.0932999998,0.0261227489,0.069600001,0.030448243,0.0320999995,0.0042131031,0.0263999999,0.0020610807,0.0309999995,0.0096355658,0.0303000007,0.0105225537,0.0234999992,0.0065066842,0.0251000002,0.0079508368,0.0115999999,6.99999975040555E-4,0.0109999999,0.0012909113,0.0073000002,5.229408852756023E-4
25.90907,-80.13708,10/7/22,12:52:20,0,<None>,0.42,1.79,50021.9,0.351,20.62,6.88,47194.9,93.3,93.3,6.17,0.509,30.82,47470,0.78,2.15,30855,-0.3,0,7.83,-73.8,27.815,0.169,1.4,5.83,12.1,1444.3,POINT (-80.13708 25.90907),0,124,ID00000373,25.90904,-80.137108,507.5,96.5, , ,-80.1371078491,25.909040451,34.9836120605,2.7186546326,19.6493988037,0.1237000003,0.0249172673,0.0930000022,0.0257587321,0.0709000006,0.0320166871,0.0322999991,0.0044382685,0.0263999999,0.0020626928,0.0309999995,0.0096370466,0.0303000007,0.0105239591,0.0242999997,0.0073912232,0.0251000002,0.0079521416,0.0115999999,6.99999975040555E-4,0.0109999999,0.0012916089,0.0073000002,5.230368115007877E-4
25.9092,-80.13713,10/7/22,12:52:35,0,<None>,0.37,1.57,50988.1,0.221,19.84,6.62,48052.4,91.5,91.5,6.03,0.321,31.45,48338.2,0.78,2.16,31420,-0.21,0,7.83,-73.2,27.87,0.123,0.5,5.83,12.1,1444,POINT (-80.13713 25.9092),0,125,ID00000374,25.90922,-80.1371,507.5,94.5, , ,-80.1371002197,25.9092197418,34.9841079712,2.719533205,19.6627197266,0.1256999969,0.0258127302,0.1046999991,0.0379684158,0.0914999992,0.0544366874,0.0573000014,0.0297486056,0.0315000005,0.00511041,0.0351000018,0.0114559438,0.0384999998,0.0165231787,0.0471000001,0.0298109222,0.0320999995,0.0124788135,0.0175000001,6.99999975040555E-4,0.0152000003,0.0029499456,0.0098000001,7.704691961407661E-4
